country,GMI Sector,year,value
Indonesia,Coal Mines,2010,1.914225487
Indonesia,Coal Mines,2011,2.061798179
Indonesia,Coal Mines,2012,2.209370143
Indonesia,Coal Mines,2013,2.415037367
Indonesia,Coal Mines,2014,2.620662456
Indonesia,Coal Mines,2015,2.774450215
Indonesia,Coal Mines,2016,2.791060582
Indonesia,Coal Mines,2017,2.807670948
Indonesia,Coal Mines,2018,2.824281314
Indonesia,Coal Mines,2019,2.84089168
Indonesia,Coal Mines,2020,2.857502046
Indonesia,Coal Mines,2021,2.866326303
Indonesia,Coal Mines,2022,2.87515056
Indonesia,Coal Mines,2023,2.883974817
Indonesia,Coal Mines,2024,2.892799074
Indonesia,Coal Mines,2025,2.901623331
Indonesia,Coal Mines,2026,2.897470739
Indonesia,Coal Mines,2027,2.893318148
Indonesia,Coal Mines,2028,2.889165556
Indonesia,Coal Mines,2029,2.885012965
Indonesia,Coal Mines,2030,2.880860373
Indonesia,Coal Mines,2031,2.884493891
Indonesia,Coal Mines,2032,2.888127409
Indonesia,Coal Mines,2033,2.891760926
Indonesia,Coal Mines,2034,2.895394444
Indonesia,Coal Mines,2035,2.899027961
Indonesia,Coal Mines,2036,2.905775923
Indonesia,Coal Mines,2037,2.912523884
Indonesia,Coal Mines,2038,2.919271845
Indonesia,Coal Mines,2039,2.926019806
Indonesia,Coal Mines,2040,2.932767767
Indonesia,Coal Mines,2041,2.941592024
Indonesia,Coal Mines,2042,2.950416281
Indonesia,Coal Mines,2043,2.959240538
Indonesia,Coal Mines,2044,2.968064795
Indonesia,Coal Mines,2045,2.976889052
Indonesia,Coal Mines,2046,2.984675162
Indonesia,Coal Mines,2047,2.992461271
Indonesia,Coal Mines,2048,3.00024738
Indonesia,Coal Mines,2049,3.008033489
Indonesia,Coal Mines,2050,3.015819598
Indonesia,Oil & Gas,1990,7.971645212
Indonesia,Oil & Gas,1990,0.72222711
Indonesia,Oil & Gas,1990,37.95623308
Indonesia,Oil & Gas,1990,0.013400143
Indonesia,Oil & Gas,1991,8.604599813
Indonesia,Oil & Gas,1991,0.821046121
Indonesia,Oil & Gas,1991,38.16912029
Indonesia,Oil & Gas,1991,0.013925429
Indonesia,Oil & Gas,1992,9.237554415
Indonesia,Oil & Gas,1992,0.919865132
Indonesia,Oil & Gas,1992,38.38200751
Indonesia,Oil & Gas,1992,0.014450715
Indonesia,Oil & Gas,1993,9.870509016
Indonesia,Oil & Gas,1993,1.018684143
Indonesia,Oil & Gas,1993,38.59489473
Indonesia,Oil & Gas,1993,0.014976
Indonesia,Oil & Gas,1994,10.50346362
Indonesia,Oil & Gas,1994,1.117503154
Indonesia,Oil & Gas,1994,38.80778194
Indonesia,Oil & Gas,1994,0.015501286
Indonesia,Oil & Gas,1995,9.980249395
Indonesia,Oil & Gas,1995,1.09004514
Indonesia,Oil & Gas,1995,34.96959275
Indonesia,Oil & Gas,1995,0.014362713
Indonesia,Oil & Gas,1996,9.101021098
Indonesia,Oil & Gas,1996,0.974803281
Indonesia,Oil & Gas,1996,31.57506449
Indonesia,Oil & Gas,1996,0.01336113
Indonesia,Oil & Gas,1997,8.207646983
Indonesia,Oil & Gas,1997,0.861785158
Indonesia,Oil & Gas,1997,28.1925304
Indonesia,Oil & Gas,1997,0.012287456
Indonesia,Oil & Gas,1998,7.299778657
Indonesia,Oil & Gas,1998,0.751045538
Indonesia,Oil & Gas,1998,24.82228589
Indonesia,Oil & Gas,1998,0.011139916
Indonesia,Oil & Gas,1999,6.377056192
Indonesia,Oil & Gas,1999,0.642641003
Indonesia,Oil & Gas,1999,21.46463613
Indonesia,Oil & Gas,1999,0.009916675
Indonesia,Oil & Gas,2000,5.439107642
Indonesia,Oil & Gas,2000,0.536630022
Indonesia,Oil & Gas,2000,18.1198965
Indonesia,Oil & Gas,2000,0.008615839
Indonesia,Oil & Gas,2001,5.414851636
Indonesia,Oil & Gas,2001,0.509292659
Indonesia,Oil & Gas,2001,17.4745731
Indonesia,Oil & Gas,2001,0.008749867
Indonesia,Oil & Gas,2002,5.395481935
Indonesia,Oil & Gas,2002,0.481520767
Indonesia,Oil & Gas,2002,16.82478385
Indonesia,Oil & Gas,2002,0.008897973
Indonesia,Oil & Gas,2003,5.381763859
Indonesia,Oil & Gas,2003,0.453246287
Indonesia,Oil & Gas,2003,16.16982928
Indonesia,Oil & Gas,2003,0.009062362
Indonesia,Oil & Gas,2004,5.374631354
Indonesia,Oil & Gas,2004,0.424386166
Indonesia,Oil & Gas,2004,15.5088558
Indonesia,Oil & Gas,2004,0.009245722
Indonesia,Oil & Gas,2005,5.375236145
Indonesia,Oil & Gas,2005,0.394837984
Indonesia,Oil & Gas,2005,14.84081081
Indonesia,Oil & Gas,2005,0.009451374
Indonesia,Oil & Gas,2006,5.594746423
Indonesia,Oil & Gas,2006,0.473538998
Indonesia,Oil & Gas,2006,13.84648862
Indonesia,Oil & Gas,2006,0.008779533
Indonesia,Oil & Gas,2007,5.776174348
Indonesia,Oil & Gas,2007,0.543501992
Indonesia,Oil & Gas,2007,12.89895334
Indonesia,Oil & Gas,2007,0.008141153
Indonesia,Oil & Gas,2008,5.920980175
Indonesia,Oil & Gas,2008,0.605062022
Indonesia,Oil & Gas,2008,11.99641095
Indonesia,Oil & Gas,2008,0.007534952
Indonesia,Oil & Gas,2009,6.030550441
Indonesia,Oil & Gas,2009,0.658537231
Indonesia,Oil & Gas,2009,11.13715797
Indonesia,Oil & Gas,2009,0.00695971
Indonesia,Oil & Gas,2010,6.106202566
Indonesia,Oil & Gas,2010,0.704229901
Indonesia,Oil & Gas,2010,10.31957588
Indonesia,Oil & Gas,2010,0.006414271
Indonesia,Oil & Gas,2011,5.886742876
Indonesia,Oil & Gas,2011,0.699322834
Indonesia,Oil & Gas,2011,9.847265367
Indonesia,Oil & Gas,2011,0.006308803
Indonesia,Oil & Gas,2012,5.666508809
Indonesia,Oil & Gas,2012,0.693778311
Indonesia,Oil & Gas,2012,9.376370861
Indonesia,Oil & Gas,2012,0.006199162
Indonesia,Oil & Gas,2013,5.885242011
Indonesia,Oil & Gas,2013,0.743067395
Indonesia,Oil & Gas,2013,9.626423693
Indonesia,Oil & Gas,2013,0.006576425
Indonesia,Oil & Gas,2014,6.108156493
Indonesia,Oil & Gas,2014,0.795798441
Indonesia,Oil & Gas,2014,9.86883075
Indonesia,Oil & Gas,2014,0.006976221
Indonesia,Oil & Gas,2015,5.948017558
Indonesia,Oil & Gas,2015,0.800165375
Indonesia,Oil & Gas,2015,9.484681673
Indonesia,Oil & Gas,2015,0.006947978
Indonesia,Oil & Gas,2016,5.925851033
Indonesia,Oil & Gas,2016,0.819944744
Indonesia,Oil & Gas,2016,9.364595542
Indonesia,Oil & Gas,2016,0.007134419
Indonesia,Oil & Gas,2017,5.903684508
Indonesia,Oil & Gas,2017,0.839724113
Indonesia,Oil & Gas,2017,9.24450941
Indonesia,Oil & Gas,2017,0.007320861
Indonesia,Oil & Gas,2018,5.881517983
Indonesia,Oil & Gas,2018,0.859503482
Indonesia,Oil & Gas,2018,9.124423278
Indonesia,Oil & Gas,2018,0.007507303
Indonesia,Oil & Gas,2019,5.859351458
Indonesia,Oil & Gas,2019,0.879282851
Indonesia,Oil & Gas,2019,9.004337146
Indonesia,Oil & Gas,2019,0.007693745
Indonesia,Oil & Gas,2020,5.837184933
Indonesia,Oil & Gas,2020,0.899062219
Indonesia,Oil & Gas,2020,8.884251015
Indonesia,Oil & Gas,2020,0.007880186
Indonesia,Oil & Gas,2021,5.933239875
Indonesia,Oil & Gas,2021,0.948510641
Indonesia,Oil & Gas,2021,8.906742789
Indonesia,Oil & Gas,2021,0.008074336
Indonesia,Oil & Gas,2022,6.029294817
Indonesia,Oil & Gas,2022,0.997959063
Indonesia,Oil & Gas,2022,8.929234564
Indonesia,Oil & Gas,2022,0.008268485
Indonesia,Oil & Gas,2023,6.125349759
Indonesia,Oil & Gas,2023,1.047407486
Indonesia,Oil & Gas,2023,8.951726339
Indonesia,Oil & Gas,2023,0.008462635
Indonesia,Oil & Gas,2024,6.221404701
Indonesia,Oil & Gas,2024,1.096855908
Indonesia,Oil & Gas,2024,8.974218114
Indonesia,Oil & Gas,2024,0.008656784
Indonesia,Oil & Gas,2025,6.317459643
Indonesia,Oil & Gas,2025,1.14630433
Indonesia,Oil & Gas,2025,8.996709888
Indonesia,Oil & Gas,2025,0.008850934
Indonesia,Oil & Gas,2026,6.56868026
Indonesia,Oil & Gas,2026,1.18676213
Indonesia,Oil & Gas,2026,8.974218114
Indonesia,Oil & Gas,2026,0.008953719
Indonesia,Oil & Gas,2027,6.819900877
Indonesia,Oil & Gas,2027,1.227219929
Indonesia,Oil & Gas,2027,8.951726339
Indonesia,Oil & Gas,2027,0.009056504
Indonesia,Oil & Gas,2028,7.071121495
Indonesia,Oil & Gas,2028,1.267677729
Indonesia,Oil & Gas,2028,8.929234564
Indonesia,Oil & Gas,2028,0.009159289
Indonesia,Oil & Gas,2029,7.322342112
Indonesia,Oil & Gas,2029,1.308135529
Indonesia,Oil & Gas,2029,8.906742789
Indonesia,Oil & Gas,2029,0.009262074
Indonesia,Oil & Gas,2030,7.573562729
Indonesia,Oil & Gas,2030,1.348593329
Indonesia,Oil & Gas,2030,8.884251015
Indonesia,Oil & Gas,2030,0.009364859
Indonesia,Oil & Gas,2031,7.920838289
Indonesia,Oil & Gas,2031,1.406133311
Indonesia,Oil & Gas,2031,8.86175924
Indonesia,Oil & Gas,2031,0.009421962
Indonesia,Oil & Gas,2032,8.268113848
Indonesia,Oil & Gas,2032,1.463673293
Indonesia,Oil & Gas,2032,8.839267465
Indonesia,Oil & Gas,2032,0.009479065
Indonesia,Oil & Gas,2033,8.615389407
Indonesia,Oil & Gas,2033,1.521213275
Indonesia,Oil & Gas,2033,8.816775691
Indonesia,Oil & Gas,2033,0.009536168
Indonesia,Oil & Gas,2034,8.962664967
Indonesia,Oil & Gas,2034,1.578753257
Indonesia,Oil & Gas,2034,8.794283916
Indonesia,Oil & Gas,2034,0.00959327
Indonesia,Oil & Gas,2035,9.309940526
Indonesia,Oil & Gas,2035,1.636293239
Indonesia,Oil & Gas,2035,8.771792141
Indonesia,Oil & Gas,2035,0.009650373
Indonesia,Oil & Gas,2036,9.649827244
Indonesia,Oil & Gas,2036,1.69742947
Indonesia,Oil & Gas,2036,8.794283916
Indonesia,Oil & Gas,2036,0.009661794
Indonesia,Oil & Gas,2037,9.989713961
Indonesia,Oil & Gas,2037,1.758565701
Indonesia,Oil & Gas,2037,8.816775691
Indonesia,Oil & Gas,2037,0.009673214
Indonesia,Oil & Gas,2038,10.32960068
Indonesia,Oil & Gas,2038,1.819701932
Indonesia,Oil & Gas,2038,8.839267465
Indonesia,Oil & Gas,2038,0.009684635
Indonesia,Oil & Gas,2039,10.6694874
Indonesia,Oil & Gas,2039,1.880838163
Indonesia,Oil & Gas,2039,8.86175924
Indonesia,Oil & Gas,2039,0.009696055
Indonesia,Oil & Gas,2040,11.00937411
Indonesia,Oil & Gas,2040,1.941974394
Indonesia,Oil & Gas,2040,8.884251015
Indonesia,Oil & Gas,2040,0.009707476
Indonesia,Oil & Gas,2041,11.38620504
Indonesia,Oil & Gas,2041,2.00940406
Indonesia,Oil & Gas,2041,8.906742789
Indonesia,Oil & Gas,2041,0.009707476
Indonesia,Oil & Gas,2042,11.76303597
Indonesia,Oil & Gas,2042,2.076833727
Indonesia,Oil & Gas,2042,8.929234564
Indonesia,Oil & Gas,2042,0.009707476
Indonesia,Oil & Gas,2043,12.13986689
Indonesia,Oil & Gas,2043,2.144263393
Indonesia,Oil & Gas,2043,8.951726339
Indonesia,Oil & Gas,2043,0.009707476
Indonesia,Oil & Gas,2044,12.51669782
Indonesia,Oil & Gas,2044,2.21169306
Indonesia,Oil & Gas,2044,8.974218114
Indonesia,Oil & Gas,2044,0.009707476
Indonesia,Oil & Gas,2045,12.89352874
Indonesia,Oil & Gas,2045,2.279122726
Indonesia,Oil & Gas,2045,8.996709888
Indonesia,Oil & Gas,2045,0.009707476
Indonesia,Oil & Gas,2046,13.28513735
Indonesia,Oil & Gas,2046,2.346552392
Indonesia,Oil & Gas,2046,9.064185213
Indonesia,Oil & Gas,2046,0.009638953
Indonesia,Oil & Gas,2047,13.67674596
Indonesia,Oil & Gas,2047,2.413982059
Indonesia,Oil & Gas,2047,9.131660537
Indonesia,Oil & Gas,2047,0.009570429
Indonesia,Oil & Gas,2048,14.06835457
Indonesia,Oil & Gas,2048,2.481411725
Indonesia,Oil & Gas,2048,9.199135861
Indonesia,Oil & Gas,2048,0.009501906
Indonesia,Oil & Gas,2049,14.45996318
Indonesia,Oil & Gas,2049,2.548841392
Indonesia,Oil & Gas,2049,9.266611185
Indonesia,Oil & Gas,2049,0.009433382
Indonesia,Oil & Gas,2050,14.85157179
Indonesia,Oil & Gas,2050,2.616271058
Indonesia,Oil & Gas,2050,9.334086509
Indonesia,Oil & Gas,2050,0.009364859
Indonesia,Other (Non-GMI),1990,22.28355984
Indonesia,Other (Non-GMI),1991,22.63273238
Indonesia,Other (Non-GMI),1992,22.98190492
Indonesia,Other (Non-GMI),1993,23.33107746
Indonesia,Other (Non-GMI),1994,23.68025
Indonesia,Other (Non-GMI),1995,22.26641667
Indonesia,Other (Non-GMI),1996,20.85258333
Indonesia,Other (Non-GMI),1997,19.43875
Indonesia,Other (Non-GMI),1998,18.02491667
Indonesia,Other (Non-GMI),1999,16.61108333
Indonesia,Other (Non-GMI),2000,15.19725
Indonesia,Other (Non-GMI),2001,15.60025694
Indonesia,Other (Non-GMI),2002,16.00326389
Indonesia,Other (Non-GMI),2003,16.40627083
Indonesia,Other (Non-GMI),2004,16.80927778
Indonesia,Other (Non-GMI),2005,17.21228472
Indonesia,Other (Non-GMI),2006,17.61529167
Indonesia,Other (Non-GMI),2007,18.01829861
Indonesia,Other (Non-GMI),2008,18.42130556
Indonesia,Other (Non-GMI),2009,18.8243125
Indonesia,Other (Non-GMI),2010,19.22731944
Indonesia,Other (Non-GMI),2011,19.63032639
Indonesia,Other (Non-GMI),2012,20.03333333
Indonesia,Other (Non-GMI),2013,19.59047619
Indonesia,Other (Non-GMI),2014,19.14761905
Indonesia,Other (Non-GMI),2015,19.08479279
Indonesia,Other (Non-GMI),2016,19.30499416
Indonesia,Other (Non-GMI),2017,19.52519553
Indonesia,Other (Non-GMI),2018,19.7453969
Indonesia,Other (Non-GMI),2019,19.96559827
Indonesia,Other (Non-GMI),2020,20.18579965
Indonesia,Other (Non-GMI),2021,20.43874124
Indonesia,Other (Non-GMI),2022,20.69168282
Indonesia,Other (Non-GMI),2023,20.94462441
Indonesia,Other (Non-GMI),2024,21.197566
Indonesia,Other (Non-GMI),2025,21.45050759
Indonesia,Other (Non-GMI),2026,21.68274887
Indonesia,Other (Non-GMI),2027,21.91499015
Indonesia,Other (Non-GMI),2028,22.14723143
Indonesia,Other (Non-GMI),2029,22.37947271
Indonesia,Other (Non-GMI),2030,22.611714
Indonesia,Other (Non-GMI),2031,22.82316299
Indonesia,Other (Non-GMI),2032,23.03461198
Indonesia,Other (Non-GMI),2033,23.24606097
Indonesia,Other (Non-GMI),2034,23.45750996
Indonesia,Other (Non-GMI),2035,23.66895895
Indonesia,Other (Non-GMI),2036,23.87436042
Indonesia,Other (Non-GMI),2037,24.07976189
Indonesia,Other (Non-GMI),2038,24.28516335
Indonesia,Other (Non-GMI),2039,24.49056482
Indonesia,Other (Non-GMI),2040,24.69596629
Indonesia,Other (Non-GMI),2041,24.87895963
Indonesia,Other (Non-GMI),2042,25.06195297
Indonesia,Other (Non-GMI),2043,25.24494631
Indonesia,Other (Non-GMI),2044,25.42793965
Indonesia,Other (Non-GMI),2045,25.61093299
Indonesia,Other (Non-GMI),2046,25.7852713
Indonesia,Other (Non-GMI),2047,25.95960962
Indonesia,Other (Non-GMI),2048,26.13394793
Indonesia,Other (Non-GMI),2049,26.30828624
Indonesia,Other (Non-GMI),2050,26.48262455
Indonesia,Other (Non-GMI),1990,0
Indonesia,Other (Non-GMI),1991,0
Indonesia,Other (Non-GMI),1992,0
Indonesia,Other (Non-GMI),1993,0
Indonesia,Other (Non-GMI),1994,0.39325
Indonesia,Other (Non-GMI),1995,0.625375
Indonesia,Other (Non-GMI),1996,0.8575
Indonesia,Other (Non-GMI),1997,1.089625
Indonesia,Other (Non-GMI),1998,1.32175
Indonesia,Other (Non-GMI),1999,1.553875
Indonesia,Other (Non-GMI),2000,1.786
Indonesia,Other (Non-GMI),2001,1.786
Indonesia,Other (Non-GMI),2002,1.786
Indonesia,Other (Non-GMI),2003,1.786
Indonesia,Other (Non-GMI),2004,1.786
Indonesia,Other (Non-GMI),2005,1.786
Indonesia,Other (Non-GMI),2006,1.786
Indonesia,Other (Non-GMI),2007,1.786
Indonesia,Other (Non-GMI),2008,1.786
Indonesia,Other (Non-GMI),2009,1.786
Indonesia,Other (Non-GMI),2010,1.786
Indonesia,Other (Non-GMI),2011,1.786
Indonesia,Other (Non-GMI),2012,1.786
Indonesia,Other (Non-GMI),2013,1.786
Indonesia,Other (Non-GMI),2014,1.786
Indonesia,Other (Non-GMI),2015,1.786
Indonesia,Other (Non-GMI),2016,1.786
Indonesia,Other (Non-GMI),2017,1.786
Indonesia,Other (Non-GMI),2018,1.786
Indonesia,Other (Non-GMI),2019,1.786
Indonesia,Other (Non-GMI),2020,1.786
Indonesia,Other (Non-GMI),2021,1.786
Indonesia,Other (Non-GMI),2022,1.786
Indonesia,Other (Non-GMI),2023,1.786
Indonesia,Other (Non-GMI),2024,1.786
Indonesia,Other (Non-GMI),2025,1.786
Indonesia,Other (Non-GMI),2026,1.786
Indonesia,Other (Non-GMI),2027,1.786
Indonesia,Other (Non-GMI),2028,1.786
Indonesia,Other (Non-GMI),2029,1.786
Indonesia,Other (Non-GMI),2030,1.786
Indonesia,Other (Non-GMI),2031,1.786
Indonesia,Other (Non-GMI),2032,1.786
Indonesia,Other (Non-GMI),2033,1.786
Indonesia,Other (Non-GMI),2034,1.786
Indonesia,Other (Non-GMI),2035,1.786
Indonesia,Other (Non-GMI),2036,1.786
Indonesia,Other (Non-GMI),2037,1.786
Indonesia,Other (Non-GMI),2038,1.786
Indonesia,Other (Non-GMI),2039,1.786
Indonesia,Other (Non-GMI),2040,1.786
Indonesia,Other (Non-GMI),2041,1.786
Indonesia,Other (Non-GMI),2042,1.786
Indonesia,Other (Non-GMI),2043,1.786
Indonesia,Other (Non-GMI),2044,1.786
Indonesia,Other (Non-GMI),2045,1.786
Indonesia,Other (Non-GMI),2046,1.786
Indonesia,Other (Non-GMI),2047,1.786
Indonesia,Other (Non-GMI),2048,1.786
Indonesia,Other (Non-GMI),2049,1.786
Indonesia,Other (Non-GMI),2050,1.786
Indonesia,Other (Non-GMI),1990,53.22594752
Indonesia,Other (Non-GMI),1991,54.17508564
Indonesia,Other (Non-GMI),1992,55.12422376
Indonesia,Other (Non-GMI),1993,56.07336188
Indonesia,Other (Non-GMI),1994,57.0225
Indonesia,Other (Non-GMI),1995,54.43554167
Indonesia,Other (Non-GMI),1996,51.84858333
Indonesia,Other (Non-GMI),1997,49.261625
Indonesia,Other (Non-GMI),1998,46.67466667
Indonesia,Other (Non-GMI),1999,44.08770833
Indonesia,Other (Non-GMI),2000,41.50075
Indonesia,Other (Non-GMI),2001,41.47896131
Indonesia,Other (Non-GMI),2002,41.45717262
Indonesia,Other (Non-GMI),2003,41.43538393
Indonesia,Other (Non-GMI),2004,41.41359524
Indonesia,Other (Non-GMI),2005,41.39180655
Indonesia,Other (Non-GMI),2006,41.37001786
Indonesia,Other (Non-GMI),2007,41.34822917
Indonesia,Other (Non-GMI),2008,41.32644048
Indonesia,Other (Non-GMI),2009,41.30465179
Indonesia,Other (Non-GMI),2010,41.2828631
Indonesia,Other (Non-GMI),2011,41.2610744
Indonesia,Other (Non-GMI),2012,41.23928571
Indonesia,Other (Non-GMI),2013,42.04464286
Indonesia,Other (Non-GMI),2014,42.85
Indonesia,Other (Non-GMI),2015,43.18591005
Indonesia,Other (Non-GMI),2016,43.07569972
Indonesia,Other (Non-GMI),2017,42.96548939
Indonesia,Other (Non-GMI),2018,42.85527906
Indonesia,Other (Non-GMI),2019,42.74506873
Indonesia,Other (Non-GMI),2020,42.6348584
Indonesia,Other (Non-GMI),2021,42.56216185
Indonesia,Other (Non-GMI),2022,42.4894653
Indonesia,Other (Non-GMI),2023,42.41676875
Indonesia,Other (Non-GMI),2024,42.3440722
Indonesia,Other (Non-GMI),2025,42.27137565
Indonesia,Other (Non-GMI),2026,42.18858758
Indonesia,Other (Non-GMI),2027,42.1057995
Indonesia,Other (Non-GMI),2028,42.02301143
Indonesia,Other (Non-GMI),2029,41.94022336
Indonesia,Other (Non-GMI),2030,41.85743529
Indonesia,Other (Non-GMI),2031,41.80819991
Indonesia,Other (Non-GMI),2032,41.75896453
Indonesia,Other (Non-GMI),2033,41.70972915
Indonesia,Other (Non-GMI),2034,41.66049377
Indonesia,Other (Non-GMI),2035,41.61125839
Indonesia,Other (Non-GMI),2036,41.56567798
Indonesia,Other (Non-GMI),2037,41.52009756
Indonesia,Other (Non-GMI),2038,41.47451715
Indonesia,Other (Non-GMI),2039,41.42893673
Indonesia,Other (Non-GMI),2040,41.38335632
Indonesia,Other (Non-GMI),2041,41.36093359
Indonesia,Other (Non-GMI),2042,41.33851086
Indonesia,Other (Non-GMI),2043,41.31608813
Indonesia,Other (Non-GMI),2044,41.2936654
Indonesia,Other (Non-GMI),2045,41.27124267
Indonesia,Other (Non-GMI),2046,41.22789964
Indonesia,Other (Non-GMI),2047,41.18455661
Indonesia,Other (Non-GMI),2048,41.14121359
Indonesia,Other (Non-GMI),2049,41.09787056
Indonesia,Other (Non-GMI),2050,41.05452753
Indonesia,Other (Non-GMI),1990,0
Indonesia,Other (Non-GMI),1990,8.756612848
Indonesia,Other (Non-GMI),1991,0
Indonesia,Other (Non-GMI),1991,8.400213421
Indonesia,Other (Non-GMI),1992,0
Indonesia,Other (Non-GMI),1992,8.043813994
Indonesia,Other (Non-GMI),1993,0
Indonesia,Other (Non-GMI),1993,7.687414567
Indonesia,Other (Non-GMI),1994,0
Indonesia,Other (Non-GMI),1994,7.33101514
Indonesia,Other (Non-GMI),1995,0
Indonesia,Other (Non-GMI),1995,6.974615712
Indonesia,Other (Non-GMI),1996,0
Indonesia,Other (Non-GMI),1996,6.832221202
Indonesia,Other (Non-GMI),1997,0
Indonesia,Other (Non-GMI),1997,6.689826691
Indonesia,Other (Non-GMI),1998,0
Indonesia,Other (Non-GMI),1998,6.547432181
Indonesia,Other (Non-GMI),1999,0
Indonesia,Other (Non-GMI),1999,6.40503767
Indonesia,Other (Non-GMI),2000,0
Indonesia,Other (Non-GMI),2000,6.262643159
Indonesia,Other (Non-GMI),2001,4.12745E-06
Indonesia,Other (Non-GMI),2001,6.048560442
Indonesia,Other (Non-GMI),2002,8.2549E-06
Indonesia,Other (Non-GMI),2002,5.834477725
Indonesia,Other (Non-GMI),2003,1.23824E-05
Indonesia,Other (Non-GMI),2003,5.620395007
Indonesia,Other (Non-GMI),2004,1.65098E-05
Indonesia,Other (Non-GMI),2004,5.40631229
Indonesia,Other (Non-GMI),2005,2.06373E-05
Indonesia,Other (Non-GMI),2005,5.192229573
Indonesia,Other (Non-GMI),2006,0.000407701
Indonesia,Other (Non-GMI),2006,4.997350133
Indonesia,Other (Non-GMI),2007,0.000794766
Indonesia,Other (Non-GMI),2007,4.802470693
Indonesia,Other (Non-GMI),2008,0.00118183
Indonesia,Other (Non-GMI),2008,4.607591253
Indonesia,Other (Non-GMI),2009,0.001568894
Indonesia,Other (Non-GMI),2009,4.412711813
Indonesia,Other (Non-GMI),2010,0.001955958
Indonesia,Other (Non-GMI),2010,4.217832373
Indonesia,Other (Non-GMI),2011,0.00309397
Indonesia,Other (Non-GMI),2011,4.051233689
Indonesia,Other (Non-GMI),2012,0.004231981
Indonesia,Other (Non-GMI),2012,3.884635004
Indonesia,Other (Non-GMI),2013,0.005369993
Indonesia,Other (Non-GMI),2013,3.71803632
Indonesia,Other (Non-GMI),2014,0.006508005
Indonesia,Other (Non-GMI),2014,3.551437636
Indonesia,Other (Non-GMI),2015,0.007646016
Indonesia,Other (Non-GMI),2015,3.384838951
Indonesia,Other (Non-GMI),2016,0.01213405
Indonesia,Other (Non-GMI),2016,3.380530858
Indonesia,Other (Non-GMI),2017,0.016622084
Indonesia,Other (Non-GMI),2017,3.376222764
Indonesia,Other (Non-GMI),2018,0.021110118
Indonesia,Other (Non-GMI),2018,3.371914671
Indonesia,Other (Non-GMI),2019,0.025598152
Indonesia,Other (Non-GMI),2019,3.367606577
Indonesia,Other (Non-GMI),2020,0.030086185
Indonesia,Other (Non-GMI),2020,3.363298483
Indonesia,Other (Non-GMI),2021,0.031423349
Indonesia,Other (Non-GMI),2021,3.341578804
Indonesia,Other (Non-GMI),2022,0.032760513
Indonesia,Other (Non-GMI),2022,3.319859124
Indonesia,Other (Non-GMI),2023,0.034097677
Indonesia,Other (Non-GMI),2023,3.298139445
Indonesia,Other (Non-GMI),2024,0.035434841
Indonesia,Other (Non-GMI),2024,3.276419765
Indonesia,Other (Non-GMI),2025,0.036772004
Indonesia,Other (Non-GMI),2025,3.254700085
Indonesia,Other (Non-GMI),2026,0.038109168
Indonesia,Other (Non-GMI),2026,3.233681718
Indonesia,Other (Non-GMI),2027,0.039446332
Indonesia,Other (Non-GMI),2027,3.21266335
Indonesia,Other (Non-GMI),2028,0.040783496
Indonesia,Other (Non-GMI),2028,3.191644983
Indonesia,Other (Non-GMI),2029,0.04212066
Indonesia,Other (Non-GMI),2029,3.170626616
Indonesia,Other (Non-GMI),2030,0.043457823
Indonesia,Other (Non-GMI),2030,3.149608248
Indonesia,Other (Non-GMI),2031,0.044794987
Indonesia,Other (Non-GMI),2031,3.129268548
Indonesia,Other (Non-GMI),2032,0.046132151
Indonesia,Other (Non-GMI),2032,3.108928848
Indonesia,Other (Non-GMI),2033,0.047469315
Indonesia,Other (Non-GMI),2033,3.088589148
Indonesia,Other (Non-GMI),2034,0.048806479
Indonesia,Other (Non-GMI),2034,3.068249448
Indonesia,Other (Non-GMI),2035,0.050143642
Indonesia,Other (Non-GMI),2035,3.047909748
Indonesia,Other (Non-GMI),2036,0.052149388
Indonesia,Other (Non-GMI),2036,3.028226802
Indonesia,Other (Non-GMI),2037,0.054155134
Indonesia,Other (Non-GMI),2037,3.008543856
Indonesia,Other (Non-GMI),2038,0.056160879
Indonesia,Other (Non-GMI),2038,2.98886091
Indonesia,Other (Non-GMI),2039,0.058166625
Indonesia,Other (Non-GMI),2039,2.969177963
Indonesia,Other (Non-GMI),2040,0.060172371
Indonesia,Other (Non-GMI),2040,2.949495017
Indonesia,Other (Non-GMI),2041,0.060172371
Indonesia,Other (Non-GMI),2041,2.930447618
Indonesia,Other (Non-GMI),2042,0.060172371
Indonesia,Other (Non-GMI),2042,2.91140022
Indonesia,Other (Non-GMI),2043,0.060172371
Indonesia,Other (Non-GMI),2043,2.892352821
Indonesia,Other (Non-GMI),2044,0.060172371
Indonesia,Other (Non-GMI),2044,2.873305423
Indonesia,Other (Non-GMI),2045,0.060172371
Indonesia,Other (Non-GMI),2045,2.854258024
Indonesia,Other (Non-GMI),2046,0.060172371
Indonesia,Other (Non-GMI),2046,2.835825652
Indonesia,Other (Non-GMI),2047,0.060172371
Indonesia,Other (Non-GMI),2047,2.817393279
Indonesia,Other (Non-GMI),2048,0.060172371
Indonesia,Other (Non-GMI),2048,2.798960907
Indonesia,Other (Non-GMI),2049,0.060172371
Indonesia,Other (Non-GMI),2049,2.780528535
Indonesia,Other (Non-GMI),2050,0.060172371
Indonesia,Other (Non-GMI),2050,2.762096162
